"","CowTagID","X._loss","lat","lon","dist_to_seep_m","shore_dist_m","Parameter","value"
"1","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"Maximum_Salinity",36.67
"2","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"Maximum_pH",8.03355611839245
"3","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"Maximum_Temperature",29.3
"4","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"Maximum_TA",2360.875128
"5","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"Maximum_NN_umolL",0.758656776
"6","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"Maximum_TA",2360.875128
"7","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"Maximum_NN_umolL",0.758656776
"8","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"Maximum_Silicate_umolL",4.940658029
"9","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"Maximum_Phosphate_umolL",0.187228219
"10","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"Minimum_Salinity",36.34
"11","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"Minimum_pH",7.9048229096102
"12","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"Minimum_Temperature",28.38
"13","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"MeanSeasonal_TA",2349.9651295
"14","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"MeanSeasonal_NN_umolL",0.4366859695
"15","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"MeanSeasonal_Silicate_umolL",2.19441359475
"16","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"MeanSeasonal_Phosphate_umolL",0.165382252
"17","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"CVSeasonal_Salinity",0.00413208750215057
"18","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"CVSeasonal_pH",0.0069979613758072
"19","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"CVSeasonal_Temperature",0.0143597606586868
"20","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"CVSeasonal_TA",0.00526012552816512
"21","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"CVSeasonal_NN_umolL",0.587643060524836
"22","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"CVSeasonal_Silicate_umolL",0.83448453625634
"23","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"CVSeasonal_Ammonia_umolL",0.569590984901109
"24","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"CVSeasonal_Phosphate_umolL",0.115267637340333
"25","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"pc1",4.56367054387818
"26","V1",23.90531178,-17.53975298,-149.900506,138.888746616388,22.5,"pc2",1.78791319678419
"27","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"Maximum_Salinity",36.61
"28","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"Maximum_pH",8.04179062100226
"29","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"Maximum_Temperature",29.51
"30","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"Maximum_TA",2355.541037
"31","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"Maximum_NN_umolL",0.185062483
"32","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"Maximum_TA",2355.541037
"33","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"Maximum_NN_umolL",0.185062483
"34","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"Maximum_Silicate_umolL",1.241850345
"35","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"Maximum_Phosphate_umolL",0.15502195
"36","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"Minimum_Salinity",36.56
"37","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"Minimum_pH",7.94124957292288
"38","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"Minimum_Temperature",28.71
"39","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"MeanSeasonal_TA",2342.7591525
"40","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"MeanSeasonal_NN_umolL",0.12715325425
"41","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"MeanSeasonal_Silicate_umolL",1.07563415825
"42","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"MeanSeasonal_Phosphate_umolL",0.143884336
"43","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"CVSeasonal_Salinity",0.000669442400323334
"44","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"CVSeasonal_pH",0.00599553430076695
"45","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"CVSeasonal_Temperature",0.0116891594426095
"46","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"CVSeasonal_TA",0.00454327201329267
"47","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"CVSeasonal_NN_umolL",0.389688968284456
"48","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"CVSeasonal_Silicate_umolL",0.108061431907272
"49","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"CVSeasonal_Ammonia_umolL",0.36683403746837
"50","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"CVSeasonal_Phosphate_umolL",0.0636228184878692
"51","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"pc1",-3.77785752889454
"52","V10",38.67261905,-17.54030501,-149.899788,48.508833727235,28.5,"pc2",-0.503945860143397
"53","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"Maximum_Salinity",36.63
"54","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"Maximum_pH",8.0428857767403
"55","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"Maximum_Temperature",29.3
"56","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"Maximum_TA",2385.505837
"57","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"Maximum_NN_umolL",0.540719787
"58","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"Maximum_TA",2385.505837
"59","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"Maximum_NN_umolL",0.540719787
"60","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"Maximum_Silicate_umolL",3.202180346
"61","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"Maximum_Phosphate_umolL",0.173538235
"62","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"Minimum_Salinity",36.37
"63","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"Minimum_pH",7.94159186919343
"64","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"Minimum_Temperature",28.45
"65","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"MeanSeasonal_TA",2345.01406875
"66","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"MeanSeasonal_NN_umolL",0.312372656
"67","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"MeanSeasonal_Silicate_umolL",1.5618229945
"68","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"MeanSeasonal_Phosphate_umolL",0.15512636575
"69","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"CVSeasonal_Salinity",0.00320206322655692
"70","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"CVSeasonal_pH",0.00592711477201897
"71","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"CVSeasonal_Temperature",0.0127809929017238
"72","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"CVSeasonal_TA",0.0123621147743655
"73","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"CVSeasonal_NN_umolL",0.632275527277943
"74","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"CVSeasonal_Silicate_umolL",0.700617630140418
"75","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"CVSeasonal_Ammonia_umolL",0.447808383464236
"76","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"CVSeasonal_Phosphate_umolL",0.118546777544581
"77","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"pc1",2.07069199681095
"78","V11",30.92994012,-17.54019303,-149.900068,79.1628654576409,34,"pc2",-0.854040295039523
"79","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"Maximum_Salinity",36.63
"80","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"Maximum_pH",8.04805275096319
"81","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"Maximum_Temperature",29.38
"82","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"Maximum_TA",2356.102916
"83","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"Maximum_NN_umolL",0.25716736
"84","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"Maximum_TA",2356.102916
"85","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"Maximum_NN_umolL",0.25716736
"86","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"Maximum_Silicate_umolL",1.077105098
"87","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"Maximum_Phosphate_umolL",0.163143128
"88","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"Minimum_Salinity",36.5
"89","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"Minimum_pH",7.94470926351412
"90","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"Minimum_Temperature",28.48
"91","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"MeanSeasonal_TA",2336.702701
"92","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"MeanSeasonal_NN_umolL",0.162079054
"93","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"MeanSeasonal_Silicate_umolL",0.96341011075
"94","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"MeanSeasonal_Phosphate_umolL",0.14585662175
"95","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"CVSeasonal_Salinity",0.00152013554030142
"96","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"CVSeasonal_pH",0.00589034617708634
"97","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"CVSeasonal_Temperature",0.0131875048055945
"98","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"CVSeasonal_TA",0.00651538323922837
"99","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"CVSeasonal_NN_umolL",0.408228884029088
"100","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"CVSeasonal_Silicate_umolL",0.0798030066214903
"101","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"CVSeasonal_Ammonia_umolL",0.249965451546712
"102","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"CVSeasonal_Phosphate_umolL",0.0925238184362078
"103","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"pc1",-2.84300557033606
"104","V12",30.71669794,-17.54030996,-149.900112,82.9029737477621,47,"pc2",-0.278399859534756
"105","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"Maximum_Salinity",36.6
"106","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"Maximum_pH",8.03491097984902
"107","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"Maximum_Temperature",29.43
"108","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"Maximum_TA",2350.382849
"109","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"Maximum_NN_umolL",0.34603662
"110","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"Maximum_TA",2350.382849
"111","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"Maximum_NN_umolL",0.34603662
"112","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"Maximum_Silicate_umolL",1.410056627
"113","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"Maximum_Phosphate_umolL",0.164488923
"114","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"Minimum_Salinity",36.38
"115","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"Minimum_pH",7.93241582918226
"116","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"Minimum_Temperature",28.56
"117","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"MeanSeasonal_TA",2334.69966275
"118","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"MeanSeasonal_NN_umolL",0.23977205825
"119","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"MeanSeasonal_Silicate_umolL",1.2980921575
"120","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"MeanSeasonal_Phosphate_umolL",0.15119339575
"121","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"CVSeasonal_Salinity",0.00285672067418566
"122","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"CVSeasonal_pH",0.00616655591222137
"123","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"CVSeasonal_Temperature",0.0134569290956659
"124","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"CVSeasonal_TA",0.00546285003490824
"125","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"CVSeasonal_NN_umolL",0.405765574908517
"126","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"CVSeasonal_Silicate_umolL",0.0828942792821376
"127","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"CVSeasonal_Ammonia_umolL",1.24396740938379
"128","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"CVSeasonal_Phosphate_umolL",0.0851855341508357
"129","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"pc1",-1.21420328190597
"130","V13",24.625,-17.540749,-149.899133,-54.0160089962688,NA,"pc2",-0.556048968950928
"131","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"Maximum_Salinity",36.57
"132","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"Maximum_pH",8.01550462116522
"133","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"Maximum_Temperature",29.4
"134","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"Maximum_TA",2354.98
"135","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"Maximum_NN_umolL",0.279610003
"136","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"Maximum_TA",2354.98
"137","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"Maximum_NN_umolL",0.279610003
"138","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"Maximum_Silicate_umolL",3.467295597
"139","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"Maximum_Phosphate_umolL",0.163235941
"140","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"Minimum_Salinity",36.47
"141","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"Minimum_pH",7.91501466060074
"142","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"Minimum_Temperature",28.53
"143","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"MeanSeasonal_TA",2333.84
"144","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"MeanSeasonal_NN_umolL",0.20405761175
"145","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"MeanSeasonal_Silicate_umolL",2.9075597755
"146","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"MeanSeasonal_Phosphate_umolL",0.1533397065
"147","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"CVSeasonal_Salinity",0.0011484419149067
"148","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"CVSeasonal_pH",0.00646336897598573
"149","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"CVSeasonal_Temperature",0.0142384152517647
"150","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"CVSeasonal_TA",0.0062787480786819
"151","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"CVSeasonal_NN_umolL",0.247278205920884
"152","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"CVSeasonal_Silicate_umolL",0.209998962792667
"153","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"CVSeasonal_Ammonia_umolL",0.086501946432668
"154","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"CVSeasonal_Phosphate_umolL",0.0556118995537727
"155","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"pc1",-1.20718869573306
"156","V14",33.95641026,-17.54039696,-149.899396,12.6231845635526,17,"pc2",2.72059418327736
"157","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"Maximum_Salinity",36.59
"158","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"Maximum_pH",8.03610170117537
"159","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"Maximum_Temperature",29.4
"160","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"Maximum_TA",2352.742306
"161","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"Maximum_NN_umolL",0.529273138
"162","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"Maximum_TA",2352.742306
"163","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"Maximum_NN_umolL",0.529273138
"164","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"Maximum_Silicate_umolL",4.175077174
"165","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"Maximum_Phosphate_umolL",0.179246262
"166","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"Minimum_Salinity",36.38
"167","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"Minimum_pH",7.93708686049673
"168","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"Minimum_Temperature",28.51
"169","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"MeanSeasonal_TA",2335.6039275
"170","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"MeanSeasonal_NN_umolL",0.30326941575
"171","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"MeanSeasonal_Silicate_umolL",1.95369863775
"172","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"MeanSeasonal_Phosphate_umolL",0.162284603
"173","V15",35.00834725,-17.54014299,-149.900183,92.1505184174103,36,"CVSeasonal_Salinity",0.00271360312115514
