Location,lat,lon,CowTagID,Season,Parameters,Maximum,Minimum,Range,MeanSeasonal,MeanAll,CVSeasonal,CVAll
Varari,-17.54039696,-149.899396,V14,Wet,Ammonia_umolL,0.272426115,0.223881462,0.04854465300000002,0.24225822325000002,0.346129111625,0.08650194643266797,0.45580095363679796
Varari,-17.54014299,-149.900183,V15,Dry,Salinity,36.45,36.15,0.30000000000000426,36.3675,36.4475,0.003993392537686044,0.003934495654358044
Varari,-17.54014299,-149.900183,V15,Dry,Temperature,28.17,26.87,1.3000000000000007,27.435000000000002,28.1675,0.020929290643274073,0.03209495366747468
Varari,-17.54014299,-149.900183,V15,Dry,TA,2376.479103,2313.6248650000002,62.854237999999896,2336.4903915,2336.0471595,0.012576023694090126,0.00897120917470415
Varari,-17.54014299,-149.900183,V15,Dry,pH,8.062723405526853,7.982300802952059,0.08042260257479406,8.033880475252708,8.005115420302205,0.004698611190238851,0.006266493304307698
Varari,-17.54014299,-149.900183,V15,Dry,Phosphate_umolL,0.28,0.18,0.10000000000000003,0.225,0.1936423015,0.1832491389163405,0.22708173776928164
Varari,-17.54014299,-149.900183,V15,Dry,Silicate_umolL,7.61,0.65,6.96,2.665,2.3093493188750003,1.2408580688286555,1.0434600443036919
Varari,-17.54014299,-149.900183,V15,Dry,NN_umolL,1.08,0.39,0.6900000000000001,0.6000000000000001,0.45163470787500004,0.5438205041562342,0.631806848861017
Varari,-17.54014299,-149.900183,V15,Dry,Ammonia_umolL,0.47,0.26,0.20999999999999996,0.3675,0.442277282875,0.24274691503079607,0.9493255519346154
Varari,-17.54014299,-149.900183,V15,Dry,M_C,2.079560419,1.197810136,0.8817502829999999,1.653360789,1.653360789,0.296937485819563,0.296937485819563
Varari,-17.54014299,-149.900183,V15,Dry,HIX,1.544297526,0.605945325,0.938352201,1.08048387675,1.08048387675,0.3680437023113069,0.3680437023113069
Varari,-17.54014299,-149.900183,V15,Dry,VisibleHumidic_Like,0.010396624,0.007847656,0.0025489680000000004,0.008967568,0.008967568,0.12291490272399781,0.12291490272399781
Varari,-17.54014299,-149.900183,V15,Dry,Tryptophan_Like,0.068866392,0.016015341,0.052851050999999996,0.03359782175,0.03359782175,0.7297857540188787,0.7297857540188787
Varari,-17.54014299,-149.900183,V15,Dry,Tyrosine_Like,0.202194234,0.015976805,0.186217429,0.0711601435,0.0711601435,1.2470858624378485,1.2470858624378485
Varari,-17.54014299,-149.900183,V15,Wet,Salinity,36.59,36.38,0.21000000000000085,36.5275,36.4475,0.0027136031211551417,0.003934495654358044
Varari,-17.54014299,-149.900183,V15,Wet,Temperature,29.4,28.51,0.889999999999997,28.9,28.1675,0.01324254801179489,0.03209495366747468
Varari,-17.54014299,-149.900183,V15,Wet,TA,2352.742306,2325.725545,27.016761000000315,2335.6039275,2336.0471595,0.005430609251748703,0.00897120917470415
Varari,-17.54014299,-149.900183,V15,Wet,pH,8.036101701175365,7.937086860496725,0.09901484067863997,7.976350365351702,8.005115420302205,0.005933978340637073,0.006266493304307698
Varari,-17.54014299,-149.900183,V15,Wet,Phosphate_umolL,0.179246262,0.148246568,0.030999693999999994,0.162284603,0.1936423015,0.08484084789211134,0.22708173776928164
Varari,-17.54014299,-149.900183,V15,Wet,Silicate_umolL,4.175077174,0.984003267,3.1910739070000003,1.95369863775,2.3093493188750003,0.772234149528157,1.0434600443036919
Varari,-17.54014299,-149.900183,V15,Wet,NN_umolL,0.529273138,0.1682981,0.36097503799999997,0.30326941575,0.45163470787500004,0.51947681174026,0.631806848861017
Varari,-17.54014299,-149.900183,V15,Wet,Ammonia_umolL,1.451119107,0.180377291,1.2707418160000001,0.51705456575,0.442277282875,1.2054253008992388,0.9493255519346154
Varari,-17.54029797,-149.900492,V16,Dry,Salinity,36.59,36.4,0.19000000000000483,36.4775,36.5375,0.0022977252572463345,0.0024071956066614615
Varari,-17.54029797,-149.900492,V16,Dry,Temperature,28.16,26.91,1.25,27.48,28.17375,0.019773815708611864,0.03026905119908672
Varari,-17.54029797,-149.900492,V16,Dry,TA,2363.988112,2321.911981,42.076130999999805,2347.2227414999998,2343.26512575,0.008558439357541055,0.006458964790105269
Varari,-17.54029797,-149.900492,V16,Dry,pH,8.088842451372694,8.032938945702384,0.05590350567030988,8.055117402988603,8.024863207962717,0.0029585377128844145,0.005753060472779244
Varari,-17.54029797,-149.900492,V16,Dry,Phosphate_umolL,0.21,0.19,0.01999999999999999,0.205,0.17683791525,0.04878048780487804,0.18359465055210797
Varari,-17.54029797,-149.900492,V16,Dry,Silicate_umolL,1.37,0.66,0.7100000000000001,1.07,1.07013477725,0.2932654089909609,0.26013360762522614
Varari,-17.54029797,-149.900492,V16,Dry,NN_umolL,0.47,0.32,0.14999999999999997,0.3875,0.256706975875,0.20360946887818707,0.5851677037341866
Varari,-17.54029797,-149.900492,V16,Dry,Ammonia_umolL,0.86,0.3,0.56,0.4575,0.36665822,0.5893200469947726,0.5724499627181385
Varari,-17.54029797,-149.900492,V16,Dry,M_C,2.771005698,1.323041074,1.4479646240000001,1.85502303125,1.85502303125,0.35331964724095083,0.35331964724095083
Varari,-17.54029797,-149.900492,V16,Dry,HIX,1.724238393,0.808535059,0.915703334,1.046128729,1.046128729,0.4323518670957322,0.4323518670957322
Varari,-17.54029797,-149.900492,V16,Dry,VisibleHumidic_Like,0.012570984,0.0057681,0.006802884,0.009006388,0.009006388,0.3618538596539712,0.3618538596539712
Varari,-17.54029797,-149.900492,V16,Dry,Tryptophan_Like,0.073149533,0.01450784,0.058641693,0.03722103075,0.03722103075,0.74774705555814,0.74774705555814
Varari,-17.54029797,-149.900492,V16,Dry,Tyrosine_Like,0.202283118,0.018363288,0.18391983,0.07673310575,0.07673310575,1.129940798947439,1.129940798947439
Varari,-17.54029797,-149.900492,V16,Wet,Salinity,36.64,36.55,0.09000000000000341,36.5975,36.5375,0.0010314686024005702,0.0024071956066614615
Varari,-17.54029797,-149.900492,V16,Wet,Temperature,29.36,28.58,0.7800000000000011,28.8675,28.17375,0.011910924913452301,0.03026905119908672
Varari,-17.54029797,-149.900492,V16,Wet,TA,2350.500981,2329.885978,20.615003000000343,2339.30751,2343.26512575,0.0040368765585537,0.006458964790105269
Varari,-17.54029797,-149.900492,V16,Wet,pH,8.052399017576992,7.951601105913203,0.10079791166378893,7.994609012936833,8.024863207962717,0.005544187957237637,0.005753060472779244
Varari,-17.54029797,-149.900492,V16,Wet,Phosphate_umolL,0.164999397,0.127456354,0.037543043,0.1486758305,0.17683791525,0.10518529297458322,0.18359465055210797
Varari,-17.54029797,-149.900492,V16,Wet,Silicate_umolL,1.469932526,0.828602813,0.641329713,1.0702695545,1.07013477725,0.2681313015180378,0.26013360762522614
Varari,-17.54029797,-149.900492,V16,Wet,NN_umolL,0.156671188,0.087811031,0.06886015699999999,0.12591395175,0.256706975875,0.22583282647937147,0.5851677037341866
Varari,-17.54029797,-149.900492,V16,Wet,Ammonia_umolL,0.387457142,0.178217084,0.20924005799999998,0.27581644,0.36665822,0.3262642999026293,0.5724499627181385
Varari,-17.54031901,-149.899572,V17,Dry,Salinity,37.05,36.02,1.029999999999994,36.4525,36.48428571428571,0.01199832735792775,0.00859622188613817
Varari,-17.54031901,-149.899572,V17,Dry,Temperature,28.31,26.98,1.3299999999999983,27.4875,28.094285714285714,0.022430916315189706,0.032231375739607736
Varari,-17.54031901,-149.899572,V17,Dry,TA,2361.397676,2314.889032,46.508644000000004,2345.49095175,2341.1691152857143,0.008930293778926308,0.007536870534676342
Varari,-17.54031901,-149.899572,V17,Dry,pH,8.075424710541673,8.01670253451603,0.058722176025643336,8.043400972046769,8.017823602358296,0.003004972943000613,0.005963768542851939
Varari,-17.54031901,-149.899572,V17,Dry,Phosphate_umolL,0.29,0.21,0.07999999999999999,0.23249999999999998,0.19621901842857142,0.16611656238360525,0.2699238835116963
Varari,-17.54031901,-149.899572,V17,Dry,Silicate_umolL,7.39,1.25,6.14,3.3499999999999996,3.026725021,0.8232566676337615,0.6583099553959297
Varari,-17.54031901,-149.899572,V17,Dry,NN_umolL,0.99,0.41,0.5800000000000001,0.6025,0.4486804034285714,0.4352167678077583,0.6057306539269237
Varari,-17.54031901,-149.899572,V17,Dry,Ammonia_umolL,0.33,0.24,0.09000000000000002,0.2975,0.2650405392857143,0.13550013022350507,0.19866973032073784
Varari,-17.54031901,-149.899572,V17,Dry,M_C,2.472934781,1.188061897,1.284872884,1.7182048665,1.7182048665,0.3434511578012972,0.3434511578012972
Varari,-17.54031901,-149.899572,V17,Dry,HIX,1.715735979,0.660344616,1.055391363,1.108252157,1.108252157,0.4063144582151507,0.4063144582151507
Varari,-17.54031901,-149.899572,V17,Dry,VisibleHumidic_Like,0.012777723,0.00948239,0.0032953329999999992,0.011161530499999999,0.011161530499999999,0.16250743054150663,0.16250743054150663
Varari,-17.54031901,-149.899572,V17,Dry,Tryptophan_Like,0.079111752,0.017551844,0.061559907999999997,0.03854425425,0.03854425425,0.7401483187769744,0.7401483187769744
Varari,-17.54031901,-149.899572,V17,Dry,Tyrosine_Like,0.240831641,0.025572462,0.21525917900000002,0.08885894725,0.08885894725,1.1569800088699818,1.1569800088699818
Varari,-17.54031901,-149.899572,V17,Wet,Salinity,36.57,36.46,0.10999999999999943,36.526666666666664,36.48428571428571,0.0016041609628806958,0.00859622188613817
Varari,-17.54031901,-149.899572,V17,Wet,Temperature,29.28,28.46,0.8200000000000003,28.903333333333332,28.094285714285714,0.014325167320210122,0.032231375739607736
Varari,-17.54031901,-149.899572,V17,Wet,TA,2351.13,2325.71,25.420000000000073,2335.4066666666668,2341.1691152857143,0.005883297430971461,0.007536870534676342
Varari,-17.54031901,-149.899572,V17,Wet,pH,8.021317910894028,7.921680295036358,0.09963761585767017,7.983720442773668,8.017823602358296,0.006779977790425243,0.005963768542851939
Varari,-17.54031901,-149.899572,V17,Wet,Phosphate_umolL,0.152980054,0.141331966,0.011648088000000001,0.14784437633333333,0.19621901842857142,0.040210068324219764,0.2699238835116963
Varari,-17.54031901,-149.899572,V17,Wet,Silicate_umolL,2.725595881,2.499244218,0.22635166299999998,2.5956917156666663,3.026725021,0.045007600038663914,0.6583099553959297
Varari,-17.54031901,-149.899572,V17,Wet,NN_umolL,0.344684654,0.173705965,0.170978689,0.24358760799999998,0.4486804034285714,0.36808829798448517,0.6057306539269237
Varari,-17.54031901,-149.899572,V17,Wet,Ammonia_umolL,0.248183791,0.187577982,0.06060580899999998,0.22176125833333332,0.2650405392857143,0.13996716981933946,0.19866973032073784
Varari,-17.54019697,-149.899906,V18,Dry,Salinity,36.57,36.13,0.4399999999999977,36.4075,36.4225,0.0052612975224587966,0.00629128618875194
Varari,-17.54019697,-149.899906,V18,Dry,Temperature,28.3,27.01,1.2899999999999991,27.55,28.17625,0.020624812154994798,0.027548619377279378
Varari,-17.54019697,-149.899906,V18,Dry,TA,2382.01882,2320.524277,61.494542999999794,2356.7331245,2354.67743725,0.01105961590078255,0.010257829408577657
Varari,-17.54019697,-149.899906,V18,Dry,pH,8.06491147928196,8.026428758568187,0.03848272071377323,8.045385826341224,8.010872399075334,0.001975068262959246,0.006380957590852523
Varari,-17.54019697,-149.899906,V18,Dry,Phosphate_umolL,0.31,0.21,0.1,0.24,0.2049987715,0.19543398999264291,0.25534262188512075
Varari,-17.54019697,-149.899906,V18,Dry,Silicate_umolL,7.67,0.88,6.79,2.79,2.784979697,1.168301181915863,1.092256735435834
Varari,-17.54019697,-149.899906,V18,Dry,NN_umolL,1.09,0.31,0.78,0.595,0.47393580837500004,0.5733203156666398,0.6549878845842908
Varari,-17.54019697,-149.899906,V18,Dry,Ammonia_umolL,0.48,0.2,0.27999999999999997,0.33,0.786178960375,0.3481553119113956,1.789953396677002
Varari,-17.54019697,-149.899906,V18,Dry,M_C,2.231542494,1.135419816,1.0961226780000002,1.676425572,1.676425572,0.2770896763961975,0.2770896763961975
Varari,-17.54019697,-149.899906,V18,Dry,HIX,1.466412087,0.481185134,0.985226953,0.97823003275,0.97823003275,0.43449338375131535,0.43449338375131535
Varari,-17.54019697,-149.899906,V18,Dry,VisibleHumidic_Like,0.012453514,0.007231295,0.005222219,0.00973390575,0.00973390575,0.22574873752034721,0.22574873752034721
Varari,-17.54019697,-149.899906,V18,Dry,Tryptophan_Like,0.079158781,0.015240176,0.063918605,0.039124832,0.039124832,0.7456629165571274,0.7456629165571274
Varari,-17.54019697,-149.899906,V18,Dry,Tyrosine_Like,0.225824577,0.021049432,0.204775145,0.087569736,0.087569736,1.1022546382176226,1.1022546382176226
Varari,-17.54019697,-149.899906,V18,Wet,Salinity,36.6,36,0.6000000000000014,36.4375,36.4225,0.008011889167475814,0.00629128618875194
Varari,-17.54019697,-149.899906,V18,Wet,Temperature,29.07,28.61,0.46000000000000085,28.802500000000002,28.17625,0.006692647136707362,0.027548619377279378
Varari,-17.54019697,-149.899906,V18,Wet,TA,2389.34,2329.31,60.0300000000002,2352.6217500000002,2354.67743725,0.011007758402474931,0.010257829408577657
Varari,-17.54019697,-149.899906,V18,Wet,pH,8.045124811185318,7.934220317717556,0.11090449346776143,7.976358971809445,8.010872399075334,0.006475622451909514,0.006380957590852523
Varari,-17.54019697,-149.899906,V18,Wet,Phosphate_umolL,0.201475084,0.141192746,0.06028233799999999,0.169997543,0.2049987715,0.17904429414269712,0.25534262188512075
Varari,-17.54019697,-149.899906,V18,Wet,Silicate_umolL,7.738904509,0.858814892,6.880089617,2.779959394,2.784979697,1.1912069366487537,1.092256735435834
Varari,-17.54019697,-149.899906,V18,Wet,NN_umolL,0.669156598,0.110343805,0.5588127930000001,0.35287161675,0.47393580837500004,0.7465236102588101,0.6549878845842908
Varari,-17.54019697,-149.899906,V18,Wet,Ammonia_umolL,4.25986836,0.164055727,4.0958126329999995,1.24235792075,0.786178960375,1.620375903255573,1.789953396677002
Varari,-17.54050802,-149.89978,V19,Dry,Salinity,36.63,36.27,0.35999999999999943,36.462500000000006,36.5175,0.004173565255139197,0.0032917957911059673
Varari,-17.54050802,-149.89978,V19,Dry,Temperature,27.95,26.74,1.2100000000000009,27.3175,28.11875,0.019716357073384067,0.03378792603579687
Varari,-17.54050802,-149.89978,V19,Dry,TA,2369.352141,2317.13505,52.21709099999998,2343.057206,2337.98002575,0.010764565441062074,0.008002544469274854
Varari,-17.54050802,-149.89978,V19,Dry,pH,8.09779178367134,8.04369093087045,0.0541008528008895,8.059981792481185,8.026288902217969,0.0031475588058303004,0.00610277642599558
Varari,-17.54050802,-149.89978,V19,Dry,Phosphate_umolL,0.22,0.19,0.03,0.20750000000000002,0.177265877875,0.07228915662650601,0.22141576620165643
Varari,-17.54050802,-149.89978,V19,Dry,Silicate_umolL,1.29,0.7,0.5900000000000001,1.075,1.00265511025,0.24358360531463985,0.22337998850036647
Varari,-17.54050802,-149.89978,V19,Dry,NN_umolL,0.47,0.23,0.23999999999999996,0.3525,0.25546221825,0.28404233183689054,0.6092147955909448
Varari,-17.54050802,-149.89978,V19,Dry,Ammonia_umolL,0.44,0.14,0.3,0.2675,0.320101337375,0.5505828438658037,0.8624670467738512
Varari,-17.54050802,-149.89978,V19,Dry,M_C,2.022733439,1.345040311,0.677693128,1.64196538025,1.64196538025,0.19331140741949426,0.19331140741949426
Varari,-17.54050802,-149.89978,V19,Dry,HIX,1.174045422,0.597586142,0.57645928,0.893451989,0.893451989,0.26519751612832226,0.26519751612832226
Varari,-17.54050802,-149.89978,V19,Dry,VisibleHumidic_Like,0.010930178,0.005693159,0.005237019000000001,0.0080158755,0.0080158755,0.2782594522326421,0.2782594522326421
Varari,-17.54050802,-149.89978,V19,Dry,Tryptophan_Like,0.073283634,0.014386242,0.058897392,0.0352087845,0.0352087845,0.7850434171046449,0.7850434171046449
Varari,-17.54050802,-149.89978,V19,Dry,Tyrosine_Like,0.22299129,0.01558453,0.20740676000000002,0.086049663,0.086049663,1.1307864854610339,1.1307864854610339
Varari,-17.54050802,-149.89978,V19,Wet,Salinity,36.62,36.52,0.09999999999999432,36.5725,36.5175,0.0013648669657868049,0.0032917957911059673
Varari,-17.54050802,-149.89978,V19,Wet,Temperature,29.37,28.63,0.740000000000002,28.92,28.11875,0.011154690721009889,0.03378792603579687
Varari,-17.54050802,-149.89978,V19,Wet,TA,2343.707945,2320.615292,23.092653000000155,2332.9028455,2337.98002575,0.004534551479525496,0.008002544469274854
Varari,-17.54050802,-149.89978,V19,Wet,pH,8.047307202028277,7.950193417749299,0.09711378427897799,7.9925960119547526,8.026288902217969,0.005493049733371275,0.00610277642599558
Varari,-17.54050802,-149.89978,V19,Wet,Phosphate_umolL,0.187056048,0.11887111,0.068184938,0.14703175575,0.177265877875,0.20762666277908245,0.22141576620165643
Varari,-17.54050802,-149.89978,V19,Wet,Silicate_umolL,1.185435481,0.739466183,0.44596929800000007,0.9303102205,1.00265511025,0.1997303026012873,0.22337998850036647
Varari,-17.54050802,-149.89978,V19,Wet,NN_umolL,0.37666396,0.067080879,0.30958308100000004,0.1584244365,0.25546221825,0.922973274274469,0.6092147955909448
Varari,-17.54050802,-149.89978,V19,Wet,Ammonia_umolL,0.950458716,0.155294887,0.795163829,0.37270267474999996,0.320101337375,1.0349025460610024,0.8624670467738512
Varari,-17.54045103,-149.899509,V20,Dry,Salinity,36.53,36.29,0.240000000000002,36.4225,36.50875,0.0029002131242118366,0.003323969423209095
Varari,-17.54045103,-149.899509,V20,Dry,Temperature,28.33,27.01,1.3199999999999967,27.5475,28.23125,0.021696452540555845,0.03088079147999855
Varari,-17.54045103,-149.899509,V20,Dry,TA,2363.766285,2316.749816,47.01646900000014,2337.1977695,2331.261619875,0.00923841622176224,0.007949707636080333
Varari,-17.54045103,-149.899509,V20,Dry,pH,8.076786968432812,8.021213679401516,0.05557328903129566,8.051684469886574,8.013553448871276,0.0029608178352200213,0.006769950053150993
Varari,-17.54045103,-149.899509,V20,Dry,Phosphate_umolL,0.27,0.19,0.08000000000000002,0.21250000000000002,0.183378119625,0.18175106237265048,0.22086877741649466
Varari,-17.54045103,-149.899509,V20,Dry,Silicate_umolL,1.88,0.75,1.13,1.3675,1.365156752375,0.3992970862249473,0.27063785975997967
Varari,-17.54045103,-149.899509,V20,Dry,NN_umolL,0.61,0.32,0.29,0.4425,0.31178709112499997,0.28368858843917966,0.5462892809926106
Varari,-17.54045103,-149.899509,V20,Dry,Ammonia_umolL,0.43,0.22,0.21,0.28500000000000003,0.27032725375,0.3443843710955662,0.4213082286705625
Varari,-17.54045103,-149.899509,V20,Dry,M_C,2.264358254,1.264505195,0.9998530589999999,1.68407808,1.68407808,0.2887282979298986,0.2887282979298986
Varari,-17.54045103,-149.899509,V20,Dry,HIX,1.327944744,0.583608704,0.7443360400000001,1.02813714425,1.02813714425,0.3086308609216816,0.3086308609216816
Varari,-17.54045103,-149.899509,V20,Dry,VisibleHumidic_Like,0.012703487,0.008611427,0.00409206,0.0103874745,0.0103874745,0.18343906978357485,0.18343906978357485
Varari,-17.54045103,-149.899509,V20,Dry,Tryptophan_Like,0.072470915,0.016409964,0.056060951,0.03693948925,0.03693948925,0.7161210791195227,0.7161210791195227
Varari,-17.54045103,-149.899509,V20,Dry,Tyrosine_Like,0.216782414,0.01870176,0.198080654,0.0869239635,0.0869239635,1.0650698258362061,1.0650698258362061
Varari,-17.54045103,-149.899509,V20,Wet,Salinity,36.66,36.52,0.13999999999999346,36.595,36.50875,0.0015855440347523233,0.003323969423209095
Varari,-17.54045103,-149.899509,V20,Wet,Temperature,29.4,28.53,0.8699999999999974,28.915,28.23125,0.014238415251764718,0.03088079147999855
Varari,-17.54045103,-149.899509,V20,Wet,TA,2347.161306,2310.803421,36.3578849999999,2325.32547025,2331.261619875,0.006679444627277453,0.007949707636080333
Varari,-17.54045103,-149.899509,V20,Wet,pH,8.033626688453257,7.930857651646049,0.10276903680720828,7.97542242785598,8.013553448871276,0.006170555148783369,0.006769950053150993
Varari,-17.54045103,-149.899509,V20,Wet,Phosphate_umolL,0.166438005,0.147596874,0.01884113100000001,0.15425623924999998,0.183378119625,0.05595415153427213,0.22086877741649466
Varari,-17.54045103,-149.899509,V20,Wet,Silicate_umolL,1.495544182,1.164669273,0.33087490900000005,1.36281350475,1.365156752375,0.10463448282855331,0.27063785975997967
Varari,-17.54045103,-149.899509,V20,Wet,NN_umolL,0.28925403,0.119176652,0.170077378,0.18107418225,0.31178709112499997,0.4408239703290506,0.5462892809926106
Varari,-17.54045103,-149.899509,V20,Wet,Ammonia_umolL,0.465584632,0.15511487,0.310469762,0.2556545075,0.27032725375,0.5539842548260274,0.4213082286705625
Varari,-17.540302,-149.899331,VSEEP,Dry,Salinity,36.17,29.44,6.73,34.608,30.185769230769232,0.06000281183972864,0.25349456614396915
Varari,-17.540302,-149.899331,VSEEP,Dry,Temperature,27.84,26.08,1.7600000000000016,26.754,27.783461538461538,0.02243222817675461,0.044302936132012076
Varari,-17.540302,-149.899331,VSEEP,Dry,TA,2833.929859,2355.901122,478.02873699999964,2484.8963596,2653.2827625384616,0.059636904747077064,0.13284040921226176
Varari,-17.540302,-149.899331,VSEEP,Dry,pH,8.037784458218706,7.743361952307488,0.29442250591121777,7.940634259637471,7.700350705483674,0.011501568236834873,0.04694836976911211
Varari,-17.540302,-149.899331,VSEEP,Dry,Phosphate_umolL,1.07,0.2,0.8700000000000001,0.4,0.7935216941923077,0.6630108093638695,0.867425846939646
Varari,-17.540302,-149.899331,VSEEP,Dry,Silicate_umolL,164.27,3.03,161.24,43.089000000000006,129.53662255207692,1.2036640194893324,1.1741463628834417
Varari,-17.540302,-149.899331,VSEEP,Dry,NN_umolL,12.7,0.35,12.35,3.0189999999999997,6.168588690769231,1.2523296239255115,1.0318289585426594
Varari,-17.540302,-149.899331,VSEEP,Dry,Ammonia_umolL,1.1,0.24,0.8600000000000001,0.46900000000000003,1.1705651533846153,0.512954580836907,1.1375870962560979
Varari,-17.540302,-149.899331,VSEEP,Dry,M_C,1.995887904,1.112584302,0.883303602,1.4192306724,1.4192306724,0.23984702783816958,0.23984702783816958
Varari,-17.540302,-149.899331,VSEEP,Dry,HIX,2.302147814,0.590968416,1.711179398,1.0711312703,1.0711312703,0.576526655547372,0.576526655547372
Varari,-17.540302,-149.899331,VSEEP,Dry,VisibleHumidic_Like,0.033170584,0.012190915,0.020979669000000003,0.0169489746,0.0169489746,0.41152800198713807,0.41152800198713807
Varari,-17.540302,-149.899331,VSEEP,Dry,Tryptophan_Like,0.092004154,0.018434385,0.07356976900000001,0.0587982284,0.0587982284,0.4246977482696038,0.4246977482696038
Varari,-17.540302,-149.899331,VSEEP,Dry,Tyrosine_Like,0.218519677,0.019369924,0.19914975299999998,0.0945469058,0.0945469058,0.7613792752446984,0.7613792752446984
Varari,-17.540302,-149.899331,VSEEP,Wet,Salinity,36.54,15.12,21.42,27.421875,30.185769230769232,0.313307633911043,0.25349456614396915
Varari,-17.540302,-149.899331,VSEEP,Wet,Temperature,30.09,26.98,3.1099999999999994,28.426875,27.783461538461538,0.037903020407035165,0.044302936132012076
Varari,-17.540302,-149.899331,VSEEP,Wet,TA,3370.869465,2294.644581,1076.2248840000002,2758.524264375,2653.2827625384616,0.1464287471259336,0.13284040921226176
Varari,-17.540302,-149.899331,VSEEP,Wet,pH,8.019435671518288,7.025903882158052,0.9935317893602358,7.5501734841375505,7.700350705483674,0.05134350005282576,0.04694836976911211
Varari,-17.540302,-149.899331,VSEEP,Wet,Phosphate_umolL,2.3580421,0.16495299,2.19308911,1.0394727530625,0.7935216941923077,0.7324546975169552,0.867425846939646
Varari,-17.540302,-149.899331,VSEEP,Wet,Silicate_umolL,447.2495465,3.096964894,444.152581606,183.566386647125,129.53662255207692,0.9252116971882681,1.1741463628834417
Varari,-17.540302,-149.899331,VSEEP,Wet,NN_umolL,18.53571555,0.353787894,18.181927656,8.1370816225,6.168588690769231,0.8531845171615737,1.0318289585426594
Varari,-17.540302,-149.899331,VSEEP,Wet,Ammonia_umolL,4.325574659,0.208039943,4.117534716,1.6090433742499999,1.1705651533846153,0.9602765778693315,1.1375870962560979
